Author_id,Name
8710,Michael Toms
8711,Keith Jarrett
8712,Julia
8713,Jeffrey E. Young
8714,Janet S. Klosko
8715,Aaron T. Beck
8716,John Chaffee
8717,Thomas Ayres
8718,Patricia Lynn Reilly
8719,Mark Nepo
8720,John A. Tracy Cpa
8721,Christine Westermann
8722,Petru Popescu
8723,Crawford Kilian
8724,Jack Gaver
8725,David Copperfield
8726,William M Thackeray
8727,Harald Hellmann
8728,Norman F. Cantor
8729,Peter Israel
8730,Lesley Hazleton
8731,Keith Haviland
8732,Dina Gray
8733,Ben Salama
8734,Jennifer Niederst
8735,Phillip Giroux
8736,Bob Beckstrom
8737,Lance Walheim
8738,The Edi
8739,Roland E. Larson
8740,Bruce H. Edwards
8741,Robert P. Hostet
8742,Berlitz Guides
8743,Isaac Adamson
8744,Helen Prejean
8745,L.M. Boyd
8746,Brian Freemantle
8747,Mark Arax
8748,Rick Wartzman
8749,Armin A. Brott
8750,Jennifer Ash
8751,Mick Jackson
8752,Pierre Boulle
8753,Timothy Egan
8754,Julie Hecht
8755,John Feinstein
8756,Walter Mercado
8757,Paul (Ed) Atterbury
8758,Herman J. Viola
8759,Jan S. Danis
8760,Carolyn J. Margolis
8761,Kenneth Copeland
8762,Gloria Copeland
8763,James F. Dunnigan
8764,Clay Reynolds
8765,Heather Macdonald
8766,Lauren Steinhauer
8767,Laura Miller
8768,Adam Begley
8769,Daniel J. Boorstin
8770,James C. Collins
8771,Jerry I. Porras
8772,Shunryu Suzuki
8773,Trudy Dixon
8774,Richard Baker
8775,Huston Sm
8776,Alice Joyce Davidson
8777,Victoria Marshall
8778,John Weisman
8779,Bill Barnes
8780,Clair Alan Brown
8781,Eric A. Kimmel
8782,Jon Goodell
8783,Kristoffer J. Buquet
8784,Dorit Bader Whiteman
8785,Corey Sandler
8786,Richard Ellis
8787,Jane Fonda
8788,Louise Bates Ames
8789,Frances L. Ilg
8790,Charlotte Brontï¿1/2
8791,Margaret Smith
8792,Moya Costello
8793,Ellen Kushner
8794,Faith Conlon
8795,Ingrid Emerick
8796,Christina Henry De Tes
8797,Darryl Reanney
8798,Louise Fitzhugh
8799,Richard Shenkman
8800,Dion Fortune
8801,Kenneth W. Royce
8802,Boston T. Party
8803,Robert Shea
8804,Robert Anton Wilson
8805,Monica Mcinerney
8806,Ben Jeapes
8807,Hana Wirth-Nesher
8808,Clifford A. Pickover
8809,Joann Morse
8810,Kerstin Ekman
8811,Marilyn Pappano
8812,Mary Balogh
8813,Hailey North
8814,Karen Anders
8815,Kristin Hardy
8816,Karen Ranney
8817,Candace Camp
8818,Michele Albert
8819,John Roger
8820,Pc Learning Lab
8821,Kristen Britain
8822,Charles J. Keating
8823,Jane Resh Thomas
8824,Lauren Brooke
8825,Judy Tatchell
8826,L. Moeri
8827,Nicholas Edwards
8828,Janni Lee Simner
8829,Mike Jahn
8830,Gorman
8831,Claire Rudolf Murphy
8832,Mary Jane Auch
8833,Judy Richter
8834,Pam Ryan
8835,Mary Stanton
8836,D. Craig
8837,David Burn
8838,Cecilia Fitzsimons
8839,Judy Alter
8840,Lange Lewis
8841,Francesca Stanfill
8842,Joyce E. Strom-Paikin Rn
8843,H. E. Bates
8844,William Mcgivern
8845,Robert Goddard
8846,Bruce Nicolaysen
8847,C. Peterson
8848,Pricilla Hamilton
8849,Sanders
8850,James Martin
8851,Louis W. Storms Iv
8852,Scott J. Peterson (Mcsd Mct)
8853,Gary J. Nutt
8854,Wout J Hofman
8855,Janell Cannon
8856,Patricia Polacco
8857,Renee Graef
8858,David Kirk
8859,Robert Nisbet
8860,Sarah Dessen
8861,Brian Gallagher
8862,Thomas H. Cook
8863,Algernon B. Mitford
8864,Linda Piazza
8865,Cynthia Blair
8866,Nicholas Pine
8867,Robert Browning
8868,Rick Beech
8869,Rui Nunes
8870,Rhidian Brook
8871,Steven Millhauser
8872,Eca De Quieros
8873,Lucy Ellmann
8874,Jeremy Narby
8875,Doris R. Meredith
8876,Jay Winik
8877,Johanna Ellsworth
8878,Caroline Macdonald
8879,Tristine Rainer
8880,Anaïs Nin
8881,Darien Cooper
8882,Ken J. Roberts
8883,Joyce Rupp
8884,Jane Pitz
8885,Mark E. Thibodeaux
8886,Claire Cloninger
8887,Evelyn Christenson
8888,Loretta Laroche
8889,Lyn Holley Doucet
8890,Macrina Wiederkehr
8891,Paula D'Arcy
8892,Brian Harper
8893,Charles Mackay
8894,Janine M. Benyus
8895,Cindy Stone
8896,Frances Moore Lappe
8897,Anna Lappé
8898,Eva Hoffman
8899,Declan Kiberd
8900,Desmond Bagley
8901,Lynsay Sands
8902,Robert Kaplow
8903,Kaori Yuki
8904,Nina Olligschläger
8905,Kazushi Hagiwara
8906,Robert Gernhardt
8907,Philipp Rippel
8908,Fatima Igramhan-Parsons
8909,Jacques Vallee
8910,Kristen Stagg
8911,Jesse Lee Kercheval
8912,Ruth Brown
8913,Peter Barrett
8914,Christina Hoff-Sommers
8915,Cal Thomas
8916,Laura C. Schlessinger
8917,Ted Andrews
8918,Bevarly
8919,Suzi Golden
8920,Liz Fielding
8921,Amy Wallace
8922,Laura Scribner Kastner
8923,Jennifer F. Wyatt
8924,Isabel Stanley
8925,James Duncan
8926,Frank Mcsherry
8927,Charles Waugh
8928,Mart
8929,Michael Levin
8930,Rosemary Wells
8931,Joe Dominguez
8932,Vicki Robin
8933,Elizabeth Pope
8934,John Gilstrap
8935,Stephen Horn
8936,Jack Olsen
8937,Joel Porte
8938,William Poundstone
8939,Sara Donati
8940,Laraine T. Zappert
8941,Christopher M. Byron
8942,Christopher Down
8943,Li
8944,Booth Tarkington
8945,Tim Sandlin
8946,Joseph D. Pistone
8947,Jonathan Baird
8948,Carol M. Allen
8949,Tony Strong
8950,Alistair Macleod
8951,John Colby
8952,Inigo Surguy
8953,Rudiger Voigt
8954,Jeffrey Haas
8955,R. D. Ginn
8956,Rick Fields
8957,Peggy Taylor
8958,Rex Weyler
8959,Rick Ingrasci
8960,David Breashears
8961,Walter Satterthwait
8962,William Mize
8963,C. J. Box
8964,Peter Moore Smith
8965,Denise Mina
8966,Ron Franscell
8967,Amanda Foreman
8968,David Starkey
8969,Elizabeth Jane Howard
8970,Charles Spencer
8971,Earl Spencer
8972,Nancy Mitford
8973,Nancy Singer
8974,Austin S. Camacho
8975,Gregg Hurwitz
8976,Colin Bateman
8977,Gil Brewer
8978,E. V. Cunningham
8979,Gillian Roberts
8980,Edward Lear
8981,Stuart R. Kaplan
8982,Mike Myers
8983,Sarah Lyddon Morrison
8984,Joshua Halberstam
8985,Bruce Porter
8986,Mark Christensen
8987,Matsuri Akino
8988,Mari Akino
8989,Kanan
8990,Sakurako Gokurakuin
8991,Ken Akamatsu
8992,Yukito Kishiro
8993,Byron Preiss
8994,Masami Tsuda
8995,Rachel Hawthorne
8996,Mark Kalesniko
8997,Reiko Momochi
8998,Tokyopop
8999,Rei Idumi
9000,Tatsuya Hamazaki
9001,Miwa Ueda
9002,Dan Papia
9003,Beverley Birch
9004,Tony Kerins
9005,Christopher Hart
9006,Hinako Ashihara
9007,Tomoko Taniguchi
9008,John Burningham
9009,Barrett
9010,Storytime Collection Childrens
9011,Terry Deary
9012,Barbara Allen
9013,Philip Reeve
9014,Dreamworks
9015,Angela Sommer-Bodenburg
9016,Amelie Glienke
9017,Kjartan Poskitt
9018,Chris Fisher
9019,Phil Roxbee-Cox
9020,Sue Hellard
9021,Alan Gibbons
9022,Apsley Cherry Garrard
9023,Anna Wimschneider
9024,Brigitte Walitzek
9025,John S Mill
9026,Michael Sontheimer
9027,Heinrich Von Kleist
9028,Helmut Sembdner
9029,Phyllis D. James
9030,Marcel Reich-Ranicki
9031,Richard Zoozmann
9032,Irma Kurtz
9033,Craig Smith
9034,Knut Krüger
9035,Troy Denning
9036,Philip; Slattery
9037,Joan (Editor) Pullman
9038,Joris-Karl Huysmans
9039,Simon Callow
9040,George Chapman
9041,Isabel Alcántara
9042,Sandra Egnolff
9043,Catherine Crowe
9044,Gina Wisker
9045,Deborah Grandinetti
9046,David Colbert
9047,Jarrold Publishing
9048,Alexander Trocchi
9049,Judith Herrin
9050,Roger Highfield
9051,Carlo Fruttero
9052,Franco Lucentini
9053,Richard Taylor
9054,W. E. B. Griffin
9055,Rudolf Steiner
9056,D. Osmond
9057,J. Collis
9058,Carlo A. Michelini
9059,Cate Tiernan
9060,Matilde Olivella Castells
9061,Elizabeth Guzmán
9062,Paloma
9063,Christopher Kendris
9064,And The Language Experts At Berlitz
9065,David A. Van Meter
9066,Kathy Herman
9067,Al Roker
9068,D. J. Donaldson
9069,Michael H. Brown
9070,Jeff Coghill
9071,Eugene C. Kennedy
9072,Patricia Sargent
9073,Garson Kanin
9074,Twain
9075,Nathan Pritikin
9076,Al Gore
9077,Lois And Louis Darling
9078,Kay Mills
9079,Susan Sheehan
9080,Edith Deen
9081,Ian St.James
9082,John Buchan
9083,Roz Levine
9084,Enid C. King
9085,Brian Price T
9086,Harper Collins Publishers
9087,R. K. Gordon
9088,Charles S. Carver
9089,Michael F. Scheier
9090,Calvin S. Hall
9091,Vernon J. Nordby
9092,Michael Kanaly
9093,Richard H. Green
9094,Louise Hay
9095,Janet Kagan
9096,Colonel David H. Hackworth
9097,Julie Sherman
9098,Robert Bramson
9099,Michele Hall
9100,Robert Graves
9101,O. Henry
9102,Holly Thompson
9103,Kathleen Givens
9104,Jim Harrison
9105,Aramis Thorn
9106,Nancy Springer
9107,Gilles Perrault
9108,Stephen Knight
9109,Morris L. West
9110,Jean Plaidy
9111,Ethel Barrett
9112,Tracy West
9113,Keith Batcheller
9114,Judith Gould
9115,Bh&Amp;G Editors
9116,Simone Simmons
9117,Peter J. Heck
9118,Richard Ellmann
9119,T Cooper
9120,Wolfgang Schüssel
9121,Ilon Wikland
9122,Sheri Mcgregor
9123,Jurek Becker
9124,James Cowan
9125,Maisie Mosco
9126,Stan Rapp
9127,Tom Collins
9128,Hal Rosenbluth
9129,David H. Maister
9130,Eric A. Knudsen
9131,A. Grove Day
9132,Robert B. Miller
9133,Stephen E. Heiman
9134,Tad Tuleja
9135,Michael Leboeuf
9136,Shiva Naipaul
9137,James B. South
9138,William Irwin
9139,Rob Macgregor
9140,Gregory Benford
9141,Elizabeth Castro
9142,Doris Egan
9143,Martha Wells
9144,Pagan Kennedy
9145,Sherwood Smith
9146,Leonard Maltin
9147,Tomie De Paola
9148,Rising Moon Editors
9149,Don Hewitt
9150,Jill Marie Landis
9151,Hampton Howard
9152,Velda Johnston
9153,Howard Cosell
9154,Peter Bonventre
9155,Sol Stein
9156,Regina Kehn
9157,Heike Schwarzbauer
9158,Rick T
9159,Joe Benitez
9160,Marcia Chen
9161,David
9162,Christopher Roden
9163,Michael Hayden
9164,Rachael Leigh Cook
9165,Giovanni Boccaccio
9166,G. H. Mcwilliam
9167,Emilio Salgari
9168,Alma Maritano
9169,Luigi Ricci
9170,Christian Gauss
9171,Jack Kornfield
9172,Carr Clifton
9173,Patricia Wentworth
9174,Jack Du Brul
9175,Richard Steinberg
9176,Rick Bundschuh
9177,Penny Jordan
9178,Linda Turner
9179,James P. Mcgettigan
9180,Jan Rogozinski
9181,Mandy Andress
9182,Jon Ronson
9183,Ron Pretty
9184,W.Gordon Smith
9185,Alethea Hayter
9186,Yukio Mishima
9187,Kathleen Sky
9188,Sondra Marshak
9189,Myrna Culbreath
9190,Kij Johnson
9191,Kelly Freas
9192,Tom Kidd
9193,Karen Rispin
9194,Eric W. Weisstein
9195,Albert Ellis
9196,Robert A. Harper
9197,Melvin Powers
9198,Edgar Evans Cayce
9199,Henry Reed
9200,Herbert B. Puryear
9201,Richard I. Abrams
9202,S
9203,L. Perry Wilbur
9204,Webster Kuswa
9205,Jerry O'Brien
9206,Jane Roberts
9207,Donald Thompson
9208,Phil Donahue &Amp; Co.
9209,Dr. Gene Brewer
9210,John Schilb
9211,Elizabeth A. Flynn
9212,John Clifford
9213,Jeff Reid
9214,Lawrence M. Krauss
9215,Pierre Gripari
9216,Chris Kitch
9217,Caroline Myss
9218,Pociao
9219,Udo Breger
9220,B. Kliban
9221,Aritha Van Herk
9222,Frances Itani
9223,Karen Dudley
9224,Jamie Bastedo
9225,Alfonso Ortiz
9226,Alfons
9227,John R. Dann
9228,Martin Edic
9229,Modris Eksteins
9230,Linnea Due
9231,Charlene Spretnak
9232,Michel Tremblay
9233,John Van Burek
9234,Bill Glassco
9235,David Fennario
9236,Holley Rubinsky
9237,Barbara Robinson
9238,Robert Hass
9239,Edward Bellamy
9240,Gregory Howard Williams
9241,Elaine Camp
9242,Naomi Horton
9243,Browning
9244,Edith St. George
9245,Gousha
9246,Carol Norris
9247,Dorothy Ann Bernard
9248,Elizabeth August
9249,Tim F. Lahaye
9250,Dorothy Sayer
9251,Terris Mcmahan Grimes
9252,Katherine Kurtz
9253,Richard Miniter
9254,John Cheever
9255,Catherine Cookson
9256,Pamela Morsi
9257,E. Fuller Torrey
9258,Imraan Coovadia
9259,Paul Preuss
9260,Marlo Thomas
9261,Friends
9262,Richard Lischer
9263,Robert Hellenga
9264,Campbell Soup Company
9265,Nancy Bell
9266,Liz Neporent
9267,Suzanne Schlosberg
9268,Doug Lipman
9269,Jack Prelutsky
9270,Marilyn Hafner
9271,Ed Rose
9272,Harlynne Geisler
9273,Jennifer Justice
9274,Susan Wilson
9275,Valerie Marsh
9276,Patrick K. Luzadder
9277,Margaret Read Macdonald
9278,Paul Aurandt
9279,Pleasant Despain
9280,David Heflick
9281,Patrick Fraley
9282,Michael Harrison
9283,Christopher Stuart-Clark
9284,Loung Ung
9285,Nellie Bly
9286,A.J. Jacobs
9287,Thomas Norton
9288,Stephen C. Lundin
9289,Harry Paul
9290,John Christensen
9291,Lynn Abbey
9292,Dave Duncan
9293,Murry
9294,Michael Jensen
9295,Charles Causely
9296,M. E. Bradford
9297,Russell Kirk
9298,Allen Klein
9299,Robert H. Bork
9300,Thomas L. Friedman
9301,Molière
9302,Jean Sasson
9303,Andrew Sanders
9304,Patricia Crick
9305,Geoffrey Moore
9306,Mrs. Mary Rowlandson
9307,Mary Rowlandson
9308,Jon Katz
9309,Brigitta Restorff
9310,Effie Leland Wilder
9311,Laurie Allen Klein
9312,Shauna Singh Baldwin
9313,Venerable Henepola Gunaratana
9314,Barbara Quick
9315,Lori Reid
9316,Bee Willey
9317,Irene Radford
9318,Brian Froud
9319,Jessica Macbeth
9320,Naomi Kritzer
9321,Karleen Koen
9322,Ann Chamberlin
9323,Patrick Dunleavy
9324,Randy Moravec
9325,Kate Thompson
9326,Rosalind M. Greenberg
9327,John Nunneley
9328,Arnold Stadler
9329,Angelika Fel A
9330,Joe Harnell
9331,Ira Skutch
9332,T.J. Macgregor
9333,Joanna Campbell
9334,Editor And Introduction Burton Raffel
9335,Ann Bell
9336,Michelle Caruso
9337,Nicholas W. Maier
9338,Rick Ridgway
9339,Michelle Stacey
9340,James Bradley
9341,Kees Van Kooten
9342,Graham Thomas
9343,Kim Antieau
9344,Brian Lumley
9345,Bud Macfarlane Jr.
9346,Ray Shannon
9347,Lee Hoffman
9348,Lyle Brandt
9349,L. A. Banks
9350,Elaine Moore
9351,Dawn Stewardson
9352,Michael Mogadam
9353,Ulrich Bitz
9354,Jill Mansell
9355,William Jeremiah Coughlin
9356,William Coughlin
9357,D. W. Buffa
9358,D.W. Buffa
9359,Eric Berne
9360,Tananarive Due
9361,Alice Koller
9362,Erin Pizzey
9363,Emma Gold
9364,Lawrence
9365,Sarah Bird
9366,Jacqueline Demontravel
9367,Deborah Smith
9368,Sandra Chastain
9369,John Glenn
9370,Nick Taylor
9371,Gladys Knight
9372,Fred J.
9373,M.D. Epstein
9374,Elaine Fantle Smimberg
9375,Asha Bandele
9376,Genia Wennerstrom
9377,Robert Frost
9378,David Bradley
9379,Dewitt Jones
9380,Renée Zucker
9381,Rumiko Takahashi
9382,Naoko Takeuchi
9383,Chikako Noma
9384,Naako Takeuchi
9385,Sherri Mandell
9386,Michael Pearce
9387,Judith Swaddling
9388,Nancy Kerrigan
9389,Steve Woodward
9390,Andrews Mcmeel Publishing
9391,Glenn Stout
9392,The #1 Sports Writer
9393,Andrew Donkin
9394,Betty; Salter
9395,Owen (Editor) Cuthbert
9396,Gillian Chapman
9397,H. J. Rose
9398,W. H. D. Rouse
9399,Ernest Shackleton
9400,Carl
9401,Hiaasen
9402,Moses Hadas
9403,G. M. A. Grube
9404,S. Peters
9405,Karen Meyer
9406,Spain
9407,J. Robert King
9408,K. B. Bogen
9409,Janny Wurts
9410,C. Dean Andersson
9411,Mitchell Graham
9412,John Helfers
9413,Elaine Cunningham
9414,Keith Robar
9415,Simone Sassen
9416,Berlin
9417,Stan Cutler
9418,Delia Ephron
9419,Will Lawson
9420,James Morgan
9421,Sidney Abbott
9422,Barbara Love
9423,Leah Rabin
9424,Helen Epstein
9425,Victor Klemperer
9426,Stephen Graham Jones
9427,Leila Vennewitz
9428,P.J. Gearing
9429,E.V. Brunson
9430,Thomas Clark
9431,Bruce Woods
9432,Peter Blocksom
9433,Angela Ter
9434,New York Public Library
9435,William Noble
9436,Rick Buda
9437,Jan Harold Brunvand
9438,Nevins
9439,Robert K. Ressler
9440,Margaret Visser
9441,Oswald Wynd
9442,Steven Brust
9443,Cynthia Rutledge
9444,Ellen Bass
9445,Joan Barzilay Freund
9446,Leigh Keno
9447,Leslie Keno
9448,Georges Pérec
9449,Kenneth Uptegrove
9450,American College Of Sports Medicine
9451,Acsm
9452,David Watmough
9453,David Magarshack
9454,David Magarsha
9455,Jane Hitchcock
9456,George Konrad
9457,Phil Farrand
9458,Joe
9459,Daniel B. Baker
9460,Sean O'Brien Strub
9461,Bill Henning
9462,Bi
9463,Isabel Anders
9464,Sherryl Jordan
9465,Kelvin Christopher James
9466,Ann Granger
9467,Axel Merz
9468,Michael Stewart
9469,R. Karl Largent
9470,Muriel Gray
9471,Helias
9472,Salvatore R.A.
9473,Denise Bombardier
9474,Dani Sinclair
9475,Suzanne Ellison
9476,Robert H. Eisenman
9477,Katherine Anne Porter
9478,Harriet Beecher Stowe
9479,Ruth Hayes
9480,Wolf Von Lojewski
9481,William Norris
9482,Hansjörg Martin
9483,Margaret Millar
9484,Bill Hybels
9485,Lynne Hybels
9486,Luigi Pirandello
9487,Sophocles
9488,Aristophanes
9489,India Edghill
9490,Bernhard Straub
9491,Eric Ambler
9492,Bruce Mccall
9493,Hanns Peter Karr
9494,Walter Wehner
9495,Jane Simmons
9496,Jürgen Ebertowski
9497,No Author
9498,Wolfram Fleischhauer
9499,Denis Pethebridge
9500,Dewey Gram
9501,Earma Brown
9502,Alzir He
9503,Richard D. Kellough
9504,Noreen G. Kellough
9505,Jane E. Aaron
9506,Totline
9507,Susan B. Neuman
9508,Carol Copple
9509,Sue Bredekamp
9510,Nationa
9511,Lois Mccue
9512,Jula Libonn
9513,Shirley Raines
9514,Robert J. Canady
9515,Judith Schickendanz
9516,Linda Acredolo
9517,Susan Goodwyn
9518,Daniel Avram Richman
9519,L. Curtis
9520,Rosalind Charlesworth
9521,Helen Bee
9522,Helen Harrison
9523,Ann Kositsky
9524,Joan Beck
9525,Dr. Robert Bucknam
9526,Barbara Rowley
9527,B. Blake Levitt
9528,Benjamin Spock
9529,Pierre Le Rouzic
9530,Dell Publishing
9531,Julie Hagstrom+Joan Morri
9532,Sandi Kahn Shelton
9533,Princeton Language Institute
9534,Jay Sylvan Cohen
9535,Robert Berkow
9536,Edie Jarolim
9537,Moira Duggan
9538,Jeff Perk
9539,Earl Steinbicker
9540,Tracey Menges
9541,Stephen Colwell
9542,Ann Shulman
9543,Sheryl Lindsell-Roberts
9544,William H. Hylton
9545,David Lambert
9546,Peter Ward
9547,Christopher Mcgowan
9548,Tom Brown
9549,Phillip E. Pack
9550,Jerry Bobrow
9551,Herbert S. Zim
9552,Chandler S. Robbins
9553,Bertel Bruun
9554,Ar
9555,Jonathan A. Michaels
9556,William Pollack
9557,Cynthia Griffin Wolff
9558,Michael Murphy
9559,Akif Pirincci
9560,A. Mousnier-Lompré
9561,Howard P. Lovecraft
9562,H. P. (Howard Philips) Lovecraft
9563,Jacques Papy
9564,Simone Lamblin
9565,Yves Ri
9566,Eric-Emmanuel Schmitt
9567,Jim Hougan
9568,Werner Sikorski
9569,Rainer Laabs
9570,Rudy Rucker
9571,Antoine Volodine
9572,Raphael Aloysius Lafferty
9573,Emmanuel Jouanne
9574,Jacques Barbéri
9575,Somtow Sucharitkul
9576,Elisabeth Vonarburg
9577,Jean-Pierre Harrison
9578,Arnauld Pontier
9579,Monika Blaich
9580,James Houston
9581,Dutch Sheets
9582,J. T. L James
9583,Larry K. Brendtro
9584,Martin Brokenleg
9585,Steve Van Bocke
9586,Greg Giangrande
9587,Stephanie Clement
9588,Richard Morris
9589,John Muir
9590,Anne Delbee
9591,Helmut Kossodo
9592,Arnold P. Abbott
9593,Malcolm Lowry
9594,Marcus J. Borg
9595,Ian Carr
9596,Digby Fairweather
9597,Brian Priestly
9598,Bryan Appleyard
9599,Margaret Macmillan
9600,Richard Holbrooke
9601,Casey Hampton
9602,Sarah Turnbull
9603,Charles Todd
9604,Echo Heron
9605,Donea L. Shane
9606,Lisa Goldstein
9607,John Edgar Wideman
9608,P. W. Storm
9609,Cynthia D. Grant
9610,Ronald Tierney
9611,James W. Huston
9612,Ward Carroll
9613,Richard Herman
9614,Brian Haig
9615,Michael Ridpath
9616,Avodah K. Offit
9617,Allan Topol
9618,Don Passman
9619,Susan Feldman
9620,John Krist
9621,Jon Stewart
9622,James D. Watson
9623,Edward De Bono
9624,P S Rushforth
9625,Carole Klein
9626,Brian Lee
9627,Lisa Alther
9628,Max Beerbohm
9629,Erin Hart
9630,Susan Hillmore
9631,Gemma Grott
9632,Robin Pilcher
9633,Kimberly Willis Holt
9634,David Rakoff
9635,Tony Vigorito
9636,William Harvey
9637,N. J. Dawood
9638,Jonathon Lazear
9639,Wendy Lazear
9640,David Borgenicht
9641,Sarah Jordan
9642,Afi-Odelia E. Scruggs
9643,Mary Ann Mcdonald
9644,Amy Sylvester Katoh
9645,Shin Kimura
9646,Yutaka Satoh
9647,Alejandro Dumas
9648,Guillermo Piedrahita
9649,Ric Edelman
9650,James M. Mcpherson
9651,Richard M. Ketchum
9652,Allan Haley
9653,Jeff Carlson
9654,Glenn Fleishman
9655,Toby Malina
9656,Lynn Haller
9657,Diana Martin
9658,John Tollett
9659,Diane Martin
9660,Mitzi Szereto
9661,Michael Farquhar
9662,Roni Jay
9663,Daniella Chace
9664,Maureen B. Keane
9665,David Smith
9666,Kevin Neary
9667,Carole Bloom
9668,Marion Meade
9669,Michelle Magorian
9670,Kate Grenville
9671,Henri Troyat
9672,Robin; Van Der Vat
9673,Dan Gardiner
9674,Gary Jennings
9675,Howard Shaw
9676,C.J. Mcknight
9677,Ross Petras
9678,Kathryn Petras
9679,Bill Shoemaker
9680,Leo Giroux Jr.
9681,Dik Browne
9682,Nancy K. Robinson
9683,Monique Bonnet
9684,Jeffrey Marks
9685,Jeremy Leven
9686,Arthur N Schwartz
9687,Francis Steegmuller
9688,Joan Stoliar
9689,Patricia Veryan
9690,Tanya Anne Crosby
9691,George Alec Effinger
9692,Joy Grdnic
9693,Celeste De Blasis
9694,Elliot S. Maggin
9695,Helen Hooven Santmyer
9696,Stephen Greenleaf
9697,David Ackroyd
9698,David Robbins
9699,Mark Yarnell
9700,Rene Reid Yarnell
9701,Richard Poe
9702,John Milton Fogg
9703,Christopher Maurer
9704,Richard Leakey
9705,Jeffrey Meyers
9706,Steven Saylor
9707,Riane Eisler
9708,Kim Carlson
9709,Carrie Floyd
9710,Beppe Severgnini
9711,Giles Watson
9712,Christopher G. Moore
9713,Peter Friedrich
9714,Arthur L. Burton Iii (Alb3)
9715,Lauren Ruth Wiener
9716,Wiener
9717,Christin Lore Weber
9718,Regena Thomashauer
9719,Stephanie James
9720,Grace Livingston Hill Library
9721,Isabella Macdonald A
9722,N. Curtis
9723,Bradley Trevor Greive
9724,Patricia A Mckillip
9725,Perrault
9726,Virginie Despentes
9727,Bernard Gagnebin
9728,Marcel Raym
9729,Mike Resnick
9730,Pierre-Paul Durastanti
9731,Brite
9732,Michael Resnick
9733,William Desmond
9734,Paul Klee
9735,Thierry Soufflard
9736,Robert Musil
9737,Philippe Jaccottet
9738,Lester Bangs
9739,John Robert Colombo
9740,April Wilson
9741,Dana Reed
9742,David Wiesner
9743,Lee Gruenfeld
9744,Conrad Richter
9745,James Gurney
9746,Lisa Potts
9747,Kate Christensen
9748,Lewis Burke Frumkes
9749,Paula Begoun
9750,Deborah Eisenberg
9751,Ruth Moose
9752,Mary Tannen
9753,Casey Makela
9754,Kathy Lamancusa
9755,David Lavender
9756,David James Duncan
9757,Patricia Arrigoni
9758,Nicholas Negroponte
9759,Roger Fisher
9760,William L. Ury
9761,Richard P. Feynman
9762,A. J Mcclane
9763,Richard Berman
9764,Ella E. Clark
9765,Ernest H Rosenbaum
9766,John Donoghue
9767,James Swain
9768,Erle Stanley Gardner
9769,Ben Rice
9770,Lucretia Walsh Grindle
9771,Andrea Juno
9772,V. Vale
9773,Ralph Leighton
9774,Edward Hutchings
9775,John Logue
9776,Klaus Lambrecht
9777,Dinka Mrkowatschki
9778,Leonard Cohen
9779,Vaclav Havel
9780,Werner Gross
9781,Rosa Luxemburg
9782,Annelies Laschitza
9783,Georg Adler
9784,Gerhard Prause
9785,Tratschke
9786,Robert Nozick
9787,Dan Cavicchio
9788,M. Therese Young
9789,Miranda Gray
9790,Ken Carey
9791,Judith Stamper
9792,Genevi Stamper
9793,David Daniel
9794,Reginald Hill
9795,Hilary Walden
9796,William F.
9797,Jr. Buckley
9798,Alexandria Ripley
9799,Rebecca Harding Davis
9800,Tillie Olsen
9801,Peggy Rambach
9802,Le Carre
9803,R. David Thomas
9804,Ron Beyma
9805,Walter Anderson
9806,Kate Saunders
9807,Mark Mittelberg
9808,Margaret M. Kimmel
9809,Mark Juergensmeyer
9810,David Wong Louie
9811,John Ashbery
9812,James Schuyler
9813,Bob Schieffer
9814,Roy Parvin
9815,Gloria Gaither
9816,Shirley Dobson
9817,Russ Flint
9818,Martha Saxton
9819,Hysteria Magazine
9820,Deborah Werksman
9821,Jill Ker Conway
9822,Ms. Nancy L. Mace Ma
9823,Dr. Peter V. Rabins Md Mph
9824,Dr
9825,Patricia L. Wrede
9826,Lipman
9827,Ginny Elkin
9828,Deborah Coates
9829,Mary Tyler Moore
9830,Jim Lehrer
9831,Karen Duffy
9832,Jane Pettigrew
9833,Tamara Traeder
9834,Carmen Renee Berry
9835,Carmen Renee Ber
9836,Stephen Booth
9837,June Rose
9838,Terry Southern
9839,Su Tong
9840,John Harding
9841,Nick Redfern
9842,Andy Roberts
9843,Nigel Williams
9844,M. J. Hyland
9845,Jeremy Poolman
9846,Daniel Menaker
9847,Tom Mcnab
9848,Diane Mckinney-Whetstone
9849,Nicholas Blincoe
9850,Ron Liebman
9851,Dave Davies
9852,Charles Barkley
9853,Roy S. Johnson
9854,Paul Feig
9855,George  B. Addison
9856,Jack M. Bickham
9857,Peter Moore
9858,P. Anthony
9859,Deborah Deutschman
9860,Walter Velez
9861,W.S. Milner
9862,Ray Kurzweil
9863,Susan Johnson
9864,R. T. Stevens
9865,Celia Rees
9866,Joanna Hershon
9867,Clarissa Pinkola Estes
9868,Deborah Copaken Kogan
9869,Jeannine Kadow
9870,Christel Wiemken
9871,Bruce Patterson
9872,Paul Denham
9873,Edward E. Kramer &Amp; Peter Crowther
9874,Forrest J. A
9875,Hilary Masters
9876,Peter Blauner
9877,Robert Jastrow
9878,Gonzalo Lira
9879,Terry Farish
9880,Joe Mcginniss
9881,Avery Corman
9882,Dan G. Stone
9883,Kenneth J. Harvey
9884,Anna Murdoch
